"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"29988","Delineate","delineate","W25","Active","2025-02-11T21:42:36.000Z","https://delineate.pro/","https://www.ycombinator.com/companies/delineate"
"30351","Dex","joindex","W25","Active","2025-01-18T16:29:49.000Z","https://joindex.com","https://www.ycombinator.com/companies/joindex"
"30198","Dollyglot","dollyglot","W25","Active","2025-03-06T22:28:39.000Z","https://www.dollyglot.com/","https://www.ycombinator.com/companies/dollyglot"
"30165","Edexia","edexia","W25","Active","2024-12-11T05:57:10.000Z","https://www.edexia.com/","https://www.ycombinator.com/companies/edexia"
"28922","Egress Health","egress-health","W25","Acquired","2023-08-01T15:59:13.000Z","https://tryegress.com","https://www.ycombinator.com/companies/egress-health"
"30226","Elip AI","elip-ai","W25","Active","2025-03-01T17:54:04.000Z","https://www.tryelip.ai/","https://www.ycombinator.com/companies/elip-ai"
"30172","Enhanced Radar","enhanced-radar","W25","Active","2025-02-27T02:17:37.000Z","https://www.enhancedradar.com/","https://www.ycombinator.com/companies/enhanced-radar"
"30339","Ergo","ergo","W25","Active","2025-01-21T18:36:08.000Z","https://joinergo.com","https://www.ycombinator.com/companies/ergo"
"30185","Excellence Learning","excellence-learning","W25","Active","2025-02-17T15:13:13.000Z","https://excellence-ai.com/","https://www.ycombinator.com/companies/excellence-learning"
"29986","Exin Therapeutics","exin-therapeutics","W25","Active","2025-01-14T07:19:15.000Z","https://www.exintherapeutics.com/","https://www.ycombinator.com/companies/exin-therapeutics"
"30284","Exla","exla","W25","Active","2025-02-20T00:46:52.000Z","https://exla.ai/","https://www.ycombinator.com/companies/exla"
"30253","finbar","finbar","W25","Active","2025-01-11T17:59:17.000Z","https://finbar.com","https://www.ycombinator.com/companies/finbar"
"30356","Fira","fira","W25","Active","2025-01-13T20:40:06.000Z","https://firaresearch.com/","https://www.ycombinator.com/companies/fira"
"30182","Flowtel","flowtel","W25","Active","2025-01-29T00:50:51.000Z","https://flowtel.ai","https://www.ycombinator.com/companies/flowtel"
"30305","Forge Automation","forge-automation","W25","Active","2025-01-12T02:06:06.000Z","https://www.forgeautomation.ca","https://www.ycombinator.com/companies/forge-automation"
"30301","Fuse AI","fuse-ai","W25","Active","2025-01-30T06:16:47.000Z","https://fuseai.com/","https://www.ycombinator.com/companies/fuse-ai"
"30270","G LNK","g-lnk","W25","Active","2025-02-07T11:51:37.000Z","https://glnkco.com/","https://www.ycombinator.com/companies/g-lnk"
"30258","Gale","gale","W25","Active","2025-01-19T05:50:35.000Z","https://galevisa.com","https://www.ycombinator.com/companies/gale"
"30276","General Trajectory","general-trajectory","W25","Active","2025-02-03T01:24:50.000Z","https://www.generaltrajectory.com/","https://www.ycombinator.com/companies/general-trajectory"
"30265","Harbera","harbera","W25","Active","2025-02-13T07:36:37.000Z","https://harbera.com/","https://www.ycombinator.com/companies/harbera"
"30288","Harper","harper","W25","Active","2024-12-26T17:49:58.000Z","https://www.harperinsure.com/","https://www.ycombinator.com/companies/harper"
"30249","HealthKey","healthkey","W25","Active","2025-01-19T02:04:21.000Z","https://gethealthkey.com/","https://www.ycombinator.com/companies/healthkey"
