"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30931","Pixley AI","pixley-ai","F25","Active","2025-10-03T21:14:08.000Z","https://pixleyai.com","https://www.ycombinator.com/companies/pixley-ai"
"30925","Play Health","play-health","F25","Active","2025-10-14T16:01:24.000Z","http://playhealth.com","https://www.ycombinator.com/companies/play-health"
"30592","Prox","prox","F25","Active","2025-10-01T16:56:40.000Z","https://useprox.com","https://www.ycombinator.com/companies/prox"
"30929","Radius","radiusbrowser","F25","Active","2025-11-04T09:21:16.000Z","https://www.radiusbrowser.com","https://www.ycombinator.com/companies/radiusbrowser"
"30912","Redapto","redapto","F25","Active","2025-10-08T17:13:17.000Z","https://www.redapto.com/","https://www.ycombinator.com/companies/redapto"
"30953","Relaw","relaw","F25","Active","2025-10-01T16:54:08.000Z","https://www.relaw.ai","https://www.ycombinator.com/companies/relaw"
"30829","Remedy","remedy","F25","Acquired","2025-09-26T02:43:49.000Z","http://www.useremedy.co","https://www.ycombinator.com/companies/remedy"
"31013","Rivet","rivet-design","F25","Active","2025-10-02T19:30:21.000Z","https://rivet.design/","https://www.ycombinator.com/companies/rivet-design"
"30977","Rovi Health","rovi-health","F25","Active","2025-10-26T21:10:33.000Z","https://www.rovi.health","https://www.ycombinator.com/companies/rovi-health"
"30916","Rovr","rovr","F25","Inactive","2025-10-28T22:30:18.000Z","https://www.withrovr.com/","https://www.ycombinator.com/companies/rovr"
"30935","s2.dev","s2-dev","F25","Active","2025-09-29T19:42:25.000Z","https://s2.dev","https://www.ycombinator.com/companies/s2-dev"
"30964","Sava","savahq","F25","Active","2025-11-03T18:55:27.000Z","https://www.savahq.com","https://www.ycombinator.com/companies/savahq"
"30899","Sciloop","sciloop","F25","Active","2025-10-23T19:44:23.000Z","https://sciloop.dev","https://www.ycombinator.com/companies/sciloop"
"30856","Scoop","scoop","F25","Active","2025-11-09T21:57:26.000Z","https://scooplabs.ai","https://www.ycombinator.com/companies/scoop"
"30942","Scott AI","scott-ai","F25","Active","2025-11-03T19:56:53.000Z","https://tryscott.ai","https://www.ycombinator.com/companies/scott-ai"
"30922","Selfin","selfin","F25","Active","2025-10-06T17:14:40.000Z","https://selfin.app","https://www.ycombinator.com/companies/selfin"
"30887","SellRaze","sellraze","F25","Active","2025-09-30T02:03:23.000Z","https://sellraze.com","https://www.ycombinator.com/companies/sellraze"
"30885","Semble","semble","F25","Active","2025-09-24T22:54:33.000Z","https://www.sembleai.com","https://www.ycombinator.com/companies/semble"
"30828","Semiotic","semiotic","F25","Active","2025-10-15T04:18:56.000Z","http://semiotic.com","https://www.ycombinator.com/companies/semiotic"
"30891","SF Tensor","sf-tensor","F25","Active","2025-10-07T20:39:59.000Z","https://sf-tensor.com","https://www.ycombinator.com/companies/sf-tensor"
"30862","Sorce","sorce","F25","Active","2025-09-28T04:48:34.000Z","https://sorce.jobs","https://www.ycombinator.com/companies/sorce"
"30867","Soren","soren","F25","Active","2025-10-02T07:41:57.000Z","https://usesoren.com","https://www.ycombinator.com/companies/soren"
"30946","Sourcebot","sourcebot","F25","Active","2025-10-04T19:31:53.000Z","https://www.sourcebot.dev/","https://www.ycombinator.com/companies/sourcebot"
"30954","Specific","specific","F25","Active","2025-09-25T05:03:25.000Z","https://specific.dev","https://www.ycombinator.com/companies/specific"
"31009","Specific Labs","specific-labs","F25","Active","2025-09-14T04:46:30.000Z","https://withspecific.com","https://www.ycombinator.com/companies/specific-labs"
"30845","Structured AI","structured-ai","F25","Active","2025-09-30T06:06:46.000Z","https://www.getstructured.ai/","https://www.ycombinator.com/companies/structured-ai"
"30851","Sylvian","sylvian","F25","Inactive","2025-11-03T18:52:18.000Z","https://sylvian.ai","https://www.ycombinator.com/companies/sylvian"
"30873","Tell if AI","tell-if-ai","F25","Active","2025-10-10T01:40:42.000Z","https://tellif.ai","https://www.ycombinator.com/companies/tell-if-ai"
"30889","Terrain","terrain","F25","Active","2025-10-21T20:07:22.000Z","https://getnivara.com/","https://www.ycombinator.com/companies/terrain"
"30863","The Context Company","the-context-company","F25","Active","2025-10-08T20:04:58.000Z","https://www.thecontextcompany.com","https://www.ycombinator.com/companies/the-context-company"
