"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30606","Acrely","acrely","S25","Active","2025-07-14T18:19:57.000Z","https://www.acrely.ai","https://www.ycombinator.com/companies/acrely"
"30596","Adaptional","adaptional","S25","Active","2025-09-23T01:10:41.000Z","https://www.adaptional.com/","https://www.ycombinator.com/companies/adaptional"
"30611","AgentMail","agentmail","S25","Active","2025-06-27T02:11:56.000Z","https://agentmail.to","https://www.ycombinator.com/companies/agentmail"
"30727","Alara","alara","S25","Active","2025-08-15T01:57:40.000Z","http://alaradental.com","https://www.ycombinator.com/companies/alara"
"30704","Albacore Inc.","albacore-inc","S25","Active","2025-07-29T03:45:56.000Z","https://www.albacore.inc","https://www.ycombinator.com/companies/albacore-inc"
"30651","Alter","alter","S25","Active","2025-07-14T06:53:22.000Z","https://alterauth.com","https://www.ycombinator.com/companies/alter"
"30738","Altur","altur","S25","Active","2025-06-22T20:09:24.000Z","https://altur.io","https://www.ycombinator.com/companies/altur"
"30362","Ambral","ambral","S25","Active","2025-07-30T21:27:13.000Z","https://www.ambral.com/","https://www.ycombinator.com/companies/ambral"
"30616","args","args","S25","Active","2025-07-16T01:54:29.000Z","https://args.io/","https://www.ycombinator.com/companies/args"
"30614","Astor","astor","S25","Active","2025-08-07T23:05:17.000Z","https://astor.app/","https://www.ycombinator.com/companies/astor"
"30720","Autosana","autosana","S25","Active","2025-07-02T00:36:15.000Z","https://autosana.ai","https://www.ycombinator.com/companies/autosana"
"30086","Autumn","autumn","S25","Active","2024-11-01T03:13:55.000Z","https://useautumn.com","https://www.ycombinator.com/companies/autumn"
"30734","Avelis Health","avelis-health","S25","Active","2025-07-28T16:07:44.000Z","https://avelishealth.com","https://www.ycombinator.com/companies/avelis-health"
"30799","Avent","avent","S25","Active","2025-08-13T18:25:12.000Z","https://www.aventindustrial.com","https://www.ycombinator.com/companies/avent"
"30689","b12 Labs","b12-labs","S25","Active","2025-07-20T09:44:07.000Z","https://b12-labs.com/","https://www.ycombinator.com/companies/b12-labs"
"30634","bitrig","bitrig","S25","Active","2025-08-19T17:54:36.000Z","https://bitrig.com","https://www.ycombinator.com/companies/bitrig"
"30792","Bizzy AI","geo-ai","S25","Active","2026-01-13T02:56:54.000Z","https://www.usebizzy.com/","https://www.ycombinator.com/companies/geo-ai"
"30613","Blank Bio","blank-bio","S25","Active","2025-08-05T22:29:15.000Z","http://blank.bio/","https://www.ycombinator.com/companies/blank-bio"
"30813","Blue","blue","S25","Active","2025-07-30T00:49:06.000Z","https://heyblue.com/","https://www.ycombinator.com/companies/blue"
"30675","BootLoop","bootloop","S25","Active","2025-07-10T21:55:30.000Z","https://bootloop.ai/","https://www.ycombinator.com/companies/bootloop"
"30801","burnt","burnt","S25","Active","2025-08-07T19:14:11.000Z","https://getburnt.ai/","https://www.ycombinator.com/companies/burnt"
"30510","Cactus Compute","cactus-compute","S25","Active","2025-07-10T23:25:35.000Z","https://www.cactuscompute.com/","https://www.ycombinator.com/companies/cactus-compute"
"30666","CareSwift","careswift","S25","Active","2025-06-28T23:35:34.000Z","https://www.careswift.com/","https://www.ycombinator.com/companies/careswift"
"30759","Certus AI","certus-ai","S25","Active","2025-07-21T22:07:42.000Z","https://www.certus-ai.com/","https://www.ycombinator.com/companies/certus-ai"
"30695","Channel3","channel3","S25","Active","2025-07-10T21:28:58.000Z","https://trychannel3.com","https://www.ycombinator.com/companies/channel3"
"30711","Char","char","S25","Active","2025-08-16T00:00:45.000Z","https://char.com","https://www.ycombinator.com/companies/char"
"30774","CLODO","clodo","S25","Active","2025-08-06T10:25:03.000Z","https://clodo.ai","https://www.ycombinator.com/companies/clodo"
"30603","Closera","closera","S25","Active","2025-07-07T00:22:20.000Z","https://closera.com","https://www.ycombinator.com/companies/closera"
"30670","cocreate","cocreate","S25","Active","2025-08-15T19:55:19.000Z","https://cocreate.so","https://www.ycombinator.com/companies/cocreate"
"30698","Comena","comena","S25","Active","2025-07-20T08:28:24.000Z","https://comena.ai","https://www.ycombinator.com/companies/comena"
"30626","ContextFort","contextfort","S25","Active","2025-07-31T08:51:38.000Z","https://contextfort.ai/","https://www.ycombinator.com/companies/contextfort"
"30747","Convexia","convexia","S25","Active","2025-07-12T06:19:43.000Z","https://convexia.bio","https://www.ycombinator.com/companies/convexia"
"30681","Conviction","conviction","S25","Active","2025-07-14T22:55:52.000Z","https://convictiontrade.ai","https://www.ycombinator.com/companies/conviction"
"30692","Costream","costream","S25","Active","2025-06-30T00:52:17.000Z","https://www.costream.ai","https://www.ycombinator.com/companies/costream"
"30647","Cyberdesk","cyberdesk","S25","Active","2025-06-11T16:30:33.000Z","https://www.cyberdesk.io","https://www.ycombinator.com/companies/cyberdesk"
"30628","Datafruit","datafruit","S25","Active","2025-08-13T01:25:08.000Z","https://datafruit.ai/","https://www.ycombinator.com/companies/datafruit"
"30605","Dedalus Labs","dedalus-labs","S25","Active","2025-08-28T16:37:49.000Z","https://www.dedaluslabs.ai/","https://www.ycombinator.com/companies/dedalus-labs"
"30662","DeepAware AI (Robotics Center of Silicon Valley)","deepaware-ai-robotics-center-of-silicon-valley","S25","Active","2025-07-20T16:41:44.000Z","https://roboticscenter.ai/","https://www.ycombinator.com/companies/deepaware-ai-robotics-center-of-silicon-valley"
"30656","DeepGrove","deepgrove","S25","Active","2025-07-27T20:07:20.000Z","https://deepgrove.ai","https://www.ycombinator.com/companies/deepgrove"
"30637","Design Arena","design-arena","S25","Active","2025-07-30T06:39:20.000Z","https://www.designarena.ai/","https://www.ycombinator.com/companies/design-arena"
"30684","Doe","doe","S25","Active","2025-07-27T20:44:07.000Z","https://doe.so/","https://www.ycombinator.com/companies/doe"
"30781","Duranium","duranium","S25","Active","2025-09-06T20:41:57.000Z","https://www.duranium.co/","https://www.ycombinator.com/companies/duranium"
"30636","EffiGov","effigov","S25","Active","2025-08-19T05:46:39.000Z","https://effigov.com","https://www.ycombinator.com/companies/effigov"
"30691","Embedder","embedder","S25","Active","2025-07-11T18:21:44.000Z","https://www.embedder.com","https://www.ycombinator.com/companies/embedder"
"30694","Epicenter","epicenter","S25","Active","2025-08-01T17:50:42.000Z","https://epicenter.so","https://www.ycombinator.com/companies/epicenter"
"30832","F2","f2","S25","Active","2025-11-10T15:49:41.000Z","http://f2.ai","https://www.ycombinator.com/companies/f2"
"30741","F4 Industries","f4-industries","S25","Active","2025-07-16T15:55:59.000Z","https://f4.dev/","https://www.ycombinator.com/companies/f4-industries"
"30716","Finto","finto-de","S25","Active","2025-06-29T17:29:39.000Z","https://www.gofinto.com/","https://www.ycombinator.com/companies/finto-de"
"30690","Flai","flai","S25","Active","2025-07-03T18:32:02.000Z","https://www.useflai.com/","https://www.ycombinator.com/companies/flai"
"30775","Fleetline","fleetline","S25","Active","2025-08-04T19:31:05.000Z","https://fleetline.ai","https://www.ycombinator.com/companies/fleetline"
"30729","Floot","floot","S25","Active","2025-07-28T16:48:42.000Z","https://floot.com","https://www.ycombinator.com/companies/floot"
"30771","Flywheel AI","flywheel-ai","S25","Active","2025-06-17T10:28:48.000Z","https://useflywheel.ai/","https://www.ycombinator.com/companies/flywheel-ai"
"30802","Freya","freya","S25","Active","2025-08-08T08:23:28.000Z","https://freyavoice.ai/","https://www.ycombinator.com/companies/freya"
"30655","Frizzle","frizzle","S25","Active","2025-08-06T20:41:08.000Z","https://www.frizzle.com","https://www.ycombinator.com/companies/frizzle"
"30688","Fulcrum","fulcrum","S25","Active","2025-08-30T01:37:20.000Z","https://fulcrumresearch.ai","https://www.ycombinator.com/companies/fulcrum"
"30598","GETASAP","getasap","S25","Active","2025-08-19T01:32:22.000Z","https://www.getasap.us","https://www.ycombinator.com/companies/getasap"
"30696","GhostEye","ghosteye","S25","Active","2025-07-23T00:36:26.000Z","https://ghosteye.ai","https://www.ycombinator.com/companies/ghosteye"
"30618","Golpo","golpo","S25","Active","2025-07-21T23:52:54.000Z","https://video.golpoai.com/","https://www.ycombinator.com/companies/golpo"
"30609","Halluminate","halluminate","S25","Active","2025-06-18T18:10:35.000Z","https://halluminate.ai/","https://www.ycombinator.com/companies/halluminate"
"30758","Hera","hera-video","S25","Active","2025-07-04T01:17:29.000Z","https://hera.video/","https://www.ycombinator.com/companies/hera-video"
"30732","Humoniq","humoniq","S25","Active","2025-07-06T03:34:24.000Z","https://humoniq.ai","https://www.ycombinator.com/companies/humoniq"
"30730","idler","idler","S25","Active","2025-06-12T17:47:29.000Z","https://idler.ai/","https://www.ycombinator.com/companies/idler"
"30650","Imprezia","imprezia","S25","Active","2025-07-24T17:31:35.000Z","https://imprezia.ai","https://www.ycombinator.com/companies/imprezia"
"30686","Interface","theinterface","S25","Active","2025-08-12T03:08:08.000Z","https://www.theinterface.com","https://www.ycombinator.com/companies/theinterface"
"30789","Interfere","interfere","S25","Active","2025-07-09T21:03:06.000Z","https://interfere.com","https://www.ycombinator.com/companies/interfere"
"30717","Iron Grid","iron-grid","S25","Active","2025-08-01T16:14:04.000Z","https://getirongrid.com/","https://www.ycombinator.com/companies/iron-grid"
"30685","IronLedger.ai","ironledger-ai","S25","Active","2025-07-30T13:41:09.000Z","https://ironledger.ai","https://www.ycombinator.com/companies/ironledger-ai"
"30648","Janet AI","tryjanet","S25","Active","2025-07-18T17:58:40.000Z","https://janet.ai","https://www.ycombinator.com/companies/tryjanet"
"30769","Juxta","juxta","S25","Active","2025-07-07T17:16:54.000Z","https://juxta.com","https://www.ycombinator.com/companies/juxta"
"30677","Kalinda","kalinda","S25","Active","2025-08-17T20:29:18.000Z","https://www.kalinda.ai/","https://www.ycombinator.com/companies/kalinda"
"30762","KERNEL","kernel","S25","Active","2025-07-23T00:15:01.000Z","https://www.kernel.sh","https://www.ycombinator.com/companies/kernel"
"30664","Kestroll","kestroll","S25","Active","2025-07-06T21:45:48.000Z","","https://www.ycombinator.com/companies/kestroll"
"30721","Knowlify","knowlify","S25","Active","2025-08-11T18:39:03.000Z","https://www.knowlify.com/","https://www.ycombinator.com/companies/knowlify"
"30615","Lanesurf","lanesurf","S25","Active","2025-07-22T21:01:55.000Z","https://www.lanesurf.com/","https://www.ycombinator.com/companies/lanesurf"
"30630","Lark","lark","S25","Active","2025-08-15T18:03:57.000Z","https://getlark.ai/","https://www.ycombinator.com/companies/lark"
"30649","Lilac","lilac","S25","Active","2025-08-04T22:09:31.000Z","https://getlilac.com","https://www.ycombinator.com/companies/lilac"
"30622","Liva AI","liva-ai","S25","Active","2025-07-24T23:53:46.000Z","https://www.theliva.ai","https://www.ycombinator.com/companies/liva-ai"
"30625","LLM Stats","llm-stats","S25","Active","2025-08-13T02:28:11.000Z","https://llm-stats.com","https://www.ycombinator.com/companies/llm-stats"
"30754","Locata","locata","S25","Active","2025-07-25T23:33:50.000Z","https://www.locatahealth.com/","https://www.ycombinator.com/companies/locata"
"30638","Lotas","lotas","S25","Active","2025-08-05T06:14:10.000Z","https://www.lotas.ai","https://www.ycombinator.com/companies/lotas"
"30804","Luminal","luminal","S25","Active","2025-07-12T04:53:02.000Z","https://luminal.com","https://www.ycombinator.com/companies/luminal"
"30776","Magnetic","magnetic","S25","Active","2025-06-21T03:48:01.000Z","https://www.magnetictax.com","https://www.ycombinator.com/companies/magnetic"
"30660","Magnitude","magnitude","S25","Active","2025-07-07T16:29:04.000Z","https://magnitude.dev","https://www.ycombinator.com/companies/magnitude"
"30608","MangoDesk","mangodesk","S25","Active","2025-07-29T01:29:21.000Z","https://www.mangodesk.com/","https://www.ycombinator.com/companies/mangodesk"
"30710","Manufact","manufact","S25","Active","2025-07-18T17:59:04.000Z","https://manufact.com","https://www.ycombinator.com/companies/manufact"
