"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"31118","/dev/fast","devfast","W26","Active","2026-02-24T08:10:41.000Z","https://dev.fast","https://www.ycombinator.com/companies/devfast"
"31098","10x Science","10x-science","W26","Active","2026-01-13T13:57:48.000Z","https://10xscience.com","https://www.ycombinator.com/companies/10x-science"
"31123","21st","21st","W26","Active","2025-12-11T03:08:47.000Z","https://21st.dev","https://www.ycombinator.com/companies/21st"
"31138","Aemon","aemon","W26","Active","2026-02-25T21:08:18.000Z","https://aemon.ai/","https://www.ycombinator.com/companies/aemon"
"30906","Agentic Fabriq","agentic-fabriq","W26","Active","2025-11-04T22:07:09.000Z","https://www.agenticfabriq.com","https://www.ycombinator.com/companies/agentic-fabriq"
"30860","Alt-X","alt-x","W26","Active","2025-10-22T23:09:51.000Z","https://alt-x.co","https://www.ycombinator.com/companies/alt-x"
"31231","Anchorhead","anchorhead","W26","Active","2026-03-06T21:06:02.000Z","https://buildwithglue.com","https://www.ycombinator.com/companies/anchorhead"
"31192","Approxima","approxima","W26","Active","2026-01-05T06:14:37.000Z","https://approxima.ai","https://www.ycombinator.com/companies/approxima"
"31054","ARC Prize Foundation","arc-prize-foundation","W26","Active","2026-01-22T17:46:02.000Z","https://arcprize.org/","https://www.ycombinator.com/companies/arc-prize-foundation"
"31139","Ashr","ashr","W26","Active","2026-02-19T21:09:31.000Z","https://ashr.io","https://www.ycombinator.com/companies/ashr"
"31095","Asimov","asimov","W26","Active","2026-02-13T09:27:24.000Z","https://tryasimov.ai/","https://www.ycombinator.com/companies/asimov"
"31292","Aurorin CAD","aurorin-cad","W26","Active","2026-01-22T19:20:12.000Z","https://aurorincad.com","https://www.ycombinator.com/companies/aurorin-cad"
"31130","AutoSitu","autositu","W26","Active","2025-12-10T16:32:39.000Z","https://autositu.com/","https://www.ycombinator.com/companies/autositu"
"30715","Autumn AI","autumn-ai","W26","Active","2026-02-05T17:49:52.000Z","https://autumnai.com","https://www.ycombinator.com/companies/autumn-ai"
"31121","Avoice","avoice","W26","Active","2025-11-24T14:38:30.000Z","https://avoice.co/","https://www.ycombinator.com/companies/avoice"
"31209","AxionOrbital Space","axionorbital-space","W26","Active","2025-12-18T05:22:31.000Z","https://axionorbital.space/","https://www.ycombinator.com/companies/axionorbital-space"
"31092","Axis","axis-2","W26","Active","2026-01-22T22:29:53.000Z","https://axisanalysis.com","https://www.ycombinator.com/companies/axis-2"
"31236","Balance","getbalance","W26","Active","2026-01-21T06:21:12.000Z","https://getbalance.ai","https://www.ycombinator.com/companies/getbalance"
"31107","BaseFrame","baseframe","W26","Active","2026-01-15T23:10:55.000Z","https://baseframe.co","https://www.ycombinator.com/companies/baseframe"
"31109","Beacon Health","beacon-health","W26","Active","2026-02-06T22:47:54.000Z","https://www.beaconhealth.ai/","https://www.ycombinator.com/companies/beacon-health"
"31248","BeeSafe AI","beesafe-ai","W26","Active","2026-02-05T21:31:55.000Z","https://beesafe.ai/","https://www.ycombinator.com/companies/beesafe-ai"
"31142","Beyond Reach Labs","beyond-reach-labs","W26","Active","2026-02-03T00:52:47.000Z","https://www.beyondreachlabs.com","https://www.ycombinator.com/companies/beyond-reach-labs"
"30620","Bidflow","bidflow","W26","Active","2025-08-04T05:38:56.000Z","https://usebidflow.com","https://www.ycombinator.com/companies/bidflow"
"31242","Booko","booko","W26","Active","2026-01-23T20:16:33.000Z","https://bookoapp.com","https://www.ycombinator.com/companies/booko"
"31285","Brumby (Formerly GrazeMate)","brumby","W26","Active","2026-01-14T23:30:44.000Z","https://brumby","https://www.ycombinator.com/companies/brumby"
"31215","Bubble Lab","bubble-lab","W26","Active","2025-12-04T20:50:55.000Z","https://bubblelab.ai/","https://www.ycombinator.com/companies/bubble-lab"
"31112","Burt","burt","W26","Active","2025-12-29T01:25:40.000Z","https://www.burthq.com/","https://www.ycombinator.com/companies/burt"
"30770","Button Computer","button-computer","W26","Active","2025-08-18T19:51:21.000Z","https://buttoncomputer.com","https://www.ycombinator.com/companies/button-computer"
"31213","Byteport","byteport","W26","Active","2026-01-15T17:34:59.000Z","https://byteport.com/","https://www.ycombinator.com/companies/byteport"
"31170","Cajal","cajal-technologies","W26","Active","2026-02-24T00:25:44.000Z","https://caj.al/","https://www.ycombinator.com/companies/cajal-technologies"
"31256","Canary","canary","W26","Active","2026-02-13T03:52:34.000Z","https://www.runcanary.ai","https://www.ycombinator.com/companies/canary"
"30913","Captain","captain","W26","Active","2025-11-07T05:19:46.000Z","https://captain.dev","https://www.ycombinator.com/companies/captain"
"31178","Cardboard","cardboard","W26","Active","2026-01-11T20:16:05.000Z","https://cardboard.ai","https://www.ycombinator.com/companies/cardboard"
"31311","Cardinal","trycardinal-ai","W26","Active","2026-02-11T01:42:44.000Z","https://trycardinal.com","https://www.ycombinator.com/companies/trycardinal-ai"
"31207","Caretta","caretta","W26","Active","2025-12-11T09:57:19.000Z","https://www.caretta.so","https://www.ycombinator.com/companies/caretta"
"31295","Carrot Labs","carrot-labs","W26","Active","2026-03-03T06:03:51.000Z","https://superpenguin.ai/","https://www.ycombinator.com/companies/carrot-labs"
"31110","Cascade","cascade","W26","Active","2026-02-10T12:26:33.000Z","https://runcascade.com/","https://www.ycombinator.com/companies/cascade"
"31040","CatchBack Cards","catchback-cards","W26","Active","2026-01-26T05:18:08.000Z","https://catchbackcards.com","https://www.ycombinator.com/companies/catchback-cards"
"31113","CellType","celltype","W26","Active","2026-02-17T02:30:25.000Z","https://www.celltype.com","https://www.ycombinator.com/companies/celltype"
"31185","Chamber","chamber","W26","Active","2026-01-10T20:53:43.000Z","https://www.usechamber.io","https://www.ycombinator.com/companies/chamber"
"31233","Chasi","chasi","W26","Active","2025-12-10T05:05:51.000Z","https://chasi.ai/","https://www.ycombinator.com/companies/chasi"
"31025","ClaimGlide","claimglide","W26","Active","2026-03-03T07:10:20.000Z","https://claimglide.com/","https://www.ycombinator.com/companies/claimglide"
"31140","CodeWisp","codewisp","W26","Active","2026-01-21T22:39:09.000Z","https://codewisp.ai/","https://www.ycombinator.com/companies/codewisp"
"31104","Cofia","cofia","W26","Active","2026-02-27T21:03:09.000Z","https://cofia.ai","https://www.ycombinator.com/companies/cofia"
"31164","Compresr","compresr","W26","Active","2026-01-19T08:54:45.000Z","https://compresr.ai","https://www.ycombinator.com/companies/compresr"
"31303","Condor Energy","condor-energy","W26","Active","2026-02-03T15:38:51.000Z","https://www.condor.energy","https://www.ycombinator.com/companies/condor-energy"
"31162","Confluence Labs","confluence-labs","W26","Active","2026-02-22T01:48:23.000Z","https://confluence.sh","https://www.ycombinator.com/companies/confluence-labs"
"31196","Congruent","congruent","W26","Active","2026-02-19T21:55:11.000Z","https://congruent.io","https://www.ycombinator.com/companies/congruent"
"31212","Constellation Space","constellation-space","W26","Active","2025-12-20T23:32:33.000Z","https://constellation.space/","https://www.ycombinator.com/companies/constellation-space"
"31260","Copperlane","copperlane","W26","Active","2026-01-12T21:31:37.000Z","https://www.copperlane.ai","https://www.ycombinator.com/companies/copperlane"
"31241","Corelayer","corelayer","W26","Active","2026-01-06T15:29:06.000Z","https://www.corelayer.com","https://www.ycombinator.com/companies/corelayer"
"31051","Corvera","corvera","W26","Active","2025-11-14T17:26:47.000Z","https://corvera.ai/","https://www.ycombinator.com/companies/corvera"
"31016","Crosslayer Labs","crosslayer-labs","W26","Active","2026-02-09T21:41:45.000Z","https://www.crosslayerlabs.com/","https://www.ycombinator.com/companies/crosslayer-labs"
"31128","Cumulus Labs","cumulus-labs","W26","Active","2026-01-14T21:54:47.000Z","https://cumuluslabs.io","https://www.ycombinator.com/companies/cumulus-labs"
"31287","DAIVIN!","daivin","W26","Active","2026-01-20T08:34:53.000Z","https://www.daivin.tech/","https://www.ycombinator.com/companies/daivin"
"31080","Didit","didit","W26","Active","2025-12-01T14:58:22.000Z","https://didit.me/","https://www.ycombinator.com/companies/didit"
"31225","Ditto Biosciences","ditto-biosciences","W26","Active","2026-02-04T19:49:05.000Z","https://www.dittobio.com/","https://www.ycombinator.com/companies/ditto-biosciences"
"31090","Docura Health","docura-health","W26","Active","2026-02-23T03:03:14.000Z","https://docurahealth.com","https://www.ycombinator.com/companies/docura-health"
"31229","Doomersion","doomersion","W26","Active","2026-02-24T23:15:25.000Z","https://doomersion.com/","https://www.ycombinator.com/companies/doomersion"
"31149","EigenPal","eigenpal","W26","Active","2026-01-18T01:01:05.000Z","https://www.eigenpal.com/","https://www.ycombinator.com/companies/eigenpal"
"31199","Emdash","emdash","W26","Active","2026-02-09T18:29:08.000Z","https://emdash.com","https://www.ycombinator.com/companies/emdash"
"31186","End Close","end-close","W26","Active","2026-02-19T00:10:57.000Z","https://endclose.com","https://www.ycombinator.com/companies/end-close"
"31111","Envariant","envariant","W26","Active","2026-02-28T15:06:04.000Z","https://envariant.ai/","https://www.ycombinator.com/companies/envariant"
"31058","Eos AI","eos-ai","W26","Active","2026-02-28T21:09:56.000Z","https://www.helloeos.ai/","https://www.ycombinator.com/companies/eos-ai"
"31247","Fed10","fed10","W26","Active","2026-01-11T07:58:08.000Z","https://www.fed10.ai","https://www.ycombinator.com/companies/fed10"
"31187","Fenrock AI","fenrock-ai","W26","Active","2026-01-26T05:51:44.000Z","https://fenrock.ai/","https://www.ycombinator.com/companies/fenrock-ai"
"31152","Fern","fern-bot","W26","Active","2026-01-13T09:49:46.000Z","https://fern.bot","https://www.ycombinator.com/companies/fern-bot"
"31289","Fixture","fixture","W26","Active","2026-03-20T17:22:05.000Z","https://fixture.app","https://www.ycombinator.com/companies/fixture"
"31243","Foreman","foreman","W26","Active","2026-01-13T22:36:31.000Z","https://foreman.co","https://www.ycombinator.com/companies/foreman"
"31239","Fort","fort","W26","Active","2026-02-02T00:30:31.000Z","https://fort.cx","https://www.ycombinator.com/companies/fort"
"31204","Forum","forum","W26","Active","2026-01-19T07:59:13.000Z","https://www.forum.market/","https://www.ycombinator.com/companies/forum"
"31048","FullSeam","fullseam","W26","Active","2026-01-29T19:02:02.000Z","https://fullseam.com","https://www.ycombinator.com/companies/fullseam"
"30635","Galactic Resource Utilization Space, Inc. (GRU Space)","galactic-resource-utilization-space-inc-gru-space","W26","Active","2026-01-06T22:58:49.000Z","https://gru.space","https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space"
"30973","General Astronautics","generalastro","W26","Active","2026-02-26T05:39:23.000Z","https://generalastro.com/","https://www.ycombinator.com/companies/generalastro"
"31240","General Legal","general-legal","W26","Active","2026-01-30T04:06:57.000Z","https://general.legal","https://www.ycombinator.com/companies/general-legal"
"31255","Grade","grade","W26","Active","2026-01-20T22:25:33.000Z","https://usegrade.com","https://www.ycombinator.com/companies/grade"
"31030","Haladir","haladir","W26","Active","2025-12-22T03:33:14.000Z","https://www.haladir.com/","https://www.ycombinator.com/companies/haladir"
"31062","Hlabs","hlabs","W26","Active","2025-11-17T23:34:03.000Z","https://www.hlaboratories.com","https://www.ycombinator.com/companies/hlabs"
