"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"29761","Distro","distro","S24","Active","2024-05-12T22:52:13.000Z","https://distro.app","https://www.ycombinator.com/companies/distro"
"29679","Dodo","dodo","S24","Active","2024-08-07T15:22:33.000Z","https://www.dodo.ai/","https://www.ycombinator.com/companies/dodo"
"29572","Domu Technology Inc.","domu-technology-inc","S24","Active","2024-06-22T20:06:11.000Z","https://www.domu.ai/","https://www.ycombinator.com/companies/domu-technology-inc"
"29575","Doublezero","doublezero","S24","Active","2024-08-20T14:20:37.000Z","https://doublezero.tech","https://www.ycombinator.com/companies/doublezero"
"29828","Draft The Record","draft-the-record","S24","Active","2024-08-30T03:25:57.000Z","https://www.drafttherecord.com/","https://www.ycombinator.com/companies/draft-the-record"
"29990","DreamRP","dreamrp","S24","Active","2024-08-30T06:23:43.000Z","https://www.dreamrp.com/","https://www.ycombinator.com/companies/dreamrp"
"29746","Drillbit","drillbit","S24","Active","2024-07-21T18:31:03.000Z","https://www.drillbit.com","https://www.ycombinator.com/companies/drillbit"
"29605","Educato","educato","S24","Active","2024-07-29T16:06:39.000Z","https://www.educato.com/","https://www.ycombinator.com/companies/educato"
"29841","Elayne","elayne","S24","Active","2024-06-19T23:18:18.000Z","https://www.elayne.com/","https://www.ycombinator.com/companies/elayne"
"29676","Elevate","elevate-2","S24","Active","2024-06-11T22:56:02.000Z","https://www.useelevate.dev/","https://www.ycombinator.com/companies/elevate-2"
"29768","Ember Robotics","ember-robotics","S24","Active","2024-08-02T07:31:05.000Z","https://www.emberrobotics.com","https://www.ycombinator.com/companies/ember-robotics"
"29765","Emergent","emergent","S24","Active","2025-02-17T08:27:43.000Z","https://emergent.sh","https://www.ycombinator.com/companies/emergent"
"29623","Entangl","entangl","S24","Active","2024-05-20T15:32:44.000Z","https://www.entangl.com/","https://www.ycombinator.com/companies/entangl"
"29818","Entropy","entropy","S24","Active","2024-07-04T05:47:20.000Z","https://www.withentropy.ai/","https://www.ycombinator.com/companies/entropy"
"29856","et al.","et-al","S24","Active","2024-09-08T00:03:42.000Z","https://www.et-al.io","https://www.ycombinator.com/companies/et-al"
"29475","Evolvere BioSciences","evolvere-biosciences","S24","Active","2024-08-16T18:43:47.000Z","https://www.evolverebiosciences.com/","https://www.ycombinator.com/companies/evolvere-biosciences"
"29728","expand.ai","expand-ai","S24","Active","2024-09-07T18:43:15.000Z","https://expand.ai/","https://www.ycombinator.com/companies/expand-ai"
"29711","Fazeshift","fazeshift","S24","Active","2024-05-21T01:40:04.000Z","https://www.fazeshift.com/","https://www.ycombinator.com/companies/fazeshift"
"29952","Ficra","ficra","S24","Active","2024-09-03T18:34:09.000Z","https://ficra.ai/","https://www.ycombinator.com/companies/ficra"
"29735","FINNY AI","finny-ai","S24","Active","2024-05-27T23:36:29.000Z","https://www.finny.com/","https://www.ycombinator.com/companies/finny-ai"
"29796","Finosu","finosu","S24","Active","2024-08-15T22:48:54.000Z","https://www.finosu.com","https://www.ycombinator.com/companies/finosu"
"29651","FirstWork","firstwork","S24","Active","2024-07-24T19:56:45.000Z","https://firstwork.com","https://www.ycombinator.com/companies/firstwork"
"29637","Flyflow","flyflow","S24","Inactive","2024-06-20T19:07:33.000Z","https://flyflow.ai","https://www.ycombinator.com/companies/flyflow"
"29965","Formula Insight","formula-insight","S24","Active","2024-07-24T06:28:22.000Z","https://www.formulainsight.io/","https://www.ycombinator.com/companies/formula-insight"
"29976","Freestyle","freestyle","S24","Active","2024-06-23T04:05:01.000Z","https://www.freestyle.sh","https://www.ycombinator.com/companies/freestyle"
"29349","Fuse","fuse-2","S24","Active","2024-08-20T14:01:41.000Z","http://www.fuseinsight.com","https://www.ycombinator.com/companies/fuse-2"
"29693","Gauge","gauge","S24","Active","2024-06-04T17:55:21.000Z","https://withgauge.com","https://www.ycombinator.com/companies/gauge"
"29586","Glasskube","glasskube","S24","Active","2024-06-07T13:05:43.000Z","https://distr.sh/","https://www.ycombinator.com/companies/glasskube"
"29783","Guardian RF","guardian-rf","S24","Active","2024-06-14T17:11:39.000Z","https://guardianrf.com/","https://www.ycombinator.com/companies/guardian-rf"
"29610","Hamming AI","hamming-ai","S24","Active","2024-05-06T15:02:57.000Z","https://hamming.ai/","https://www.ycombinator.com/companies/hamming-ai"
"29805","Handled","handled","S24","Active","2024-06-26T17:38:00.000Z","https://www.itshandled.ai","https://www.ycombinator.com/companies/handled"
"29797","Haystack","haystackeditor","S24","Active","2024-07-30T05:05:32.000Z","https://tryhaystack.dev/","https://www.ycombinator.com/companies/haystackeditor"
"29799","Helium","helium","S24","Active","2024-08-06T18:28:16.000Z","https://tryhelium.com","https://www.ycombinator.com/companies/helium"
"29954","Henry","henry-2","S24","Active","2024-06-19T05:33:19.000Z","http://www.henry.ai","https://www.ycombinator.com/companies/henry-2"
"29800","HeroUI","heroui","S24","Active","2024-05-21T14:23:55.000Z","https://heroui.com","https://www.ycombinator.com/companies/heroui"
"29737","Hestus, Inc.","hestus-inc","S24","Active","2024-07-29T19:55:32.000Z","https://www.hestus.co","https://www.ycombinator.com/companies/hestus-inc"
"29642","Hexclave","hexclave","S24","Active","2024-05-21T12:48:06.000Z","https://hexclave.com","https://www.ycombinator.com/companies/hexclave"
"29953","Hey Revia","hey-revia","S24","Acquired","2024-09-06T22:21:04.000Z","https://heyrevia.ai","https://www.ycombinator.com/companies/hey-revia"
"29660","Hyrex","hyrex","S24","Active","2024-08-21T00:30:48.000Z","https://www.hyrex.io","https://www.ycombinator.com/companies/hyrex"
"29653","ideate.xyz","ideate-xyz","S24","Active","2024-08-26T09:17:21.000Z","https://ideate.xyz","https://www.ycombinator.com/companies/ideate-xyz"
"29770","Intryc","intryc","S24","Active","2024-07-16T19:31:14.000Z","https://intryc.com","https://www.ycombinator.com/companies/intryc"
"29641","Invaria","invaria","S24","Inactive","2024-08-11T15:30:01.000Z","https://invaria.com","https://www.ycombinator.com/companies/invaria"
"29803","Ionworks","ionworks","S24","Active","2024-07-24T01:42:32.000Z","https://ionworks.com/","https://www.ycombinator.com/companies/ionworks"
"29715","Kastle","kastle","S24","Active","2024-07-07T05:39:43.000Z","https://kastle.ai/","https://www.ycombinator.com/companies/kastle"
"29854","Keet","keet","S24","Active","2024-08-28T20:47:04.000Z","https://trykeet.com","https://www.ycombinator.com/companies/keet"
"29690","Kenley","kenley","S24","Active","2024-05-28T15:45:30.000Z","https://kenley.ai/","https://www.ycombinator.com/companies/kenley"
"29820","Kontigo","kontigo","S24","Active","2024-06-13T00:41:46.000Z","https://kontigo.lat/","https://www.ycombinator.com/companies/kontigo"
"29714","Kopra Bio","kopra-bio","S24","Active","2024-08-20T05:07:01.000Z","https://kopra.bio","https://www.ycombinator.com/companies/kopra-bio"
"29766","Kura AI","kura-ai","S24","Active","2024-11-14T17:21:10.000Z","https://trykura.com","https://www.ycombinator.com/companies/kura-ai"
"29782","Laminar","laminar","S24","Active","2024-07-18T21:23:43.000Z","https://laminar.sh","https://www.ycombinator.com/companies/laminar"
"29702","LedgerUp","ledgerup","S24","Active","2024-08-02T17:01:04.000Z","https://ledgerup.ai/","https://www.ycombinator.com/companies/ledgerup"
"29705","Lighthouz AI","lighthouz-ai","S24","Active","2024-08-21T18:23:56.000Z","https://lighthouz.ai/","https://www.ycombinator.com/companies/lighthouz-ai"
"29412","Ligo Biosciences","ligo-biosciences","S24","Active","2024-08-09T03:10:17.000Z","https://www.ligo.bio","https://www.ycombinator.com/companies/ligo-biosciences"
"29787","Lilac Labs","lilac-labs","S24","Inactive","2024-07-23T01:30:16.000Z","https://www.drive-thru.ai/","https://www.ycombinator.com/companies/lilac-labs"
"29685","Lore","joinlore","S24","Active","2024-06-25T18:09:01.000Z","https://joinlore.app/","https://www.ycombinator.com/companies/joinlore"
"29678","Lucible","lucible","S24","Active","2024-08-13T22:26:24.000Z","https://luciblefi.com","https://www.ycombinator.com/companies/lucible"
"29760","Mage Legal","mage-legal","S24","Active","2024-07-19T21:54:42.000Z","https://magelegal.com","https://www.ycombinator.com/companies/mage-legal"
"29736","MagiCode","magicode","S24","Active","2024-08-30T00:29:09.000Z","https://www.magicode.ai/","https://www.ycombinator.com/companies/magicode"
"29647","Maitai","maitai","S24","Active","2024-05-28T16:34:54.000Z","https://trymaitai.com","https://www.ycombinator.com/companies/maitai"
"29611","mdhub","mdhub","S24","Active","2024-07-09T00:05:54.000Z","https://www.mdhub.ai/","https://www.ycombinator.com/companies/mdhub"
"29585","Mem0","mem0","S24","Active","2024-05-24T00:50:17.000Z","https://mem0.ai","https://www.ycombinator.com/companies/mem0"
"29977","Merlin AI","merlin-ai","S24","Active","2024-07-27T00:08:35.000Z","https://www.merlinai.co","https://www.ycombinator.com/companies/merlin-ai"
"29966","Mica AI","mica-ai","S24","Active","2024-07-13T00:52:38.000Z","https://usemica.com/","https://www.ycombinator.com/companies/mica-ai"
"29980","Midship","midship","S24","Acquired","2024-07-30T23:49:39.000Z","https://midship.ai/","https://www.ycombinator.com/companies/midship"
"29774","Mineflow","mineflow","S24","Active","2024-08-13T07:31:32.000Z","http://mineflow.ai/","https://www.ycombinator.com/companies/mineflow"
"29687","MinusX","minusx","S24","Active","2024-07-26T20:12:16.000Z","https://minusx.ai","https://www.ycombinator.com/companies/minusx"
"29569","Miru","miru-ml","S24","Active","2024-07-27T21:52:25.000Z","https://www.mirurobotics.com","https://www.ycombinator.com/companies/miru-ml"
"29706","Mito Health","mito-health","S24","Active","2024-07-16T23:38:13.000Z","https://mitohealth.com/","https://www.ycombinator.com/companies/mito-health"
"29704","Modus","modus","S24","Active","2024-08-13T21:31:07.000Z","https://himodus.com","https://www.ycombinator.com/companies/modus"
"29829","Moreta","moreta","S24","Active","2024-08-22T20:58:39.000Z","https://moretapay.com","https://www.ycombinator.com/companies/moreta"
"29663","NetworkOcean","networkocean","S24","Active","2024-08-05T20:54:26.000Z","https://networkocean.io/","https://www.ycombinator.com/companies/networkocean"
"29853","No Logo","no-logo","S24","Active","2024-07-08T21:28:31.000Z","https://nologo.com/","https://www.ycombinator.com/companies/no-logo"
"29795","Odo","odo","S24","Active","2024-05-29T22:47:44.000Z","https://useodo.com/","https://www.ycombinator.com/companies/odo"
"29675","Offstream","offstream","S24","Active","2024-07-08T19:07:11.000Z","https://www.useoffstream.com/","https://www.ycombinator.com/companies/offstream"
"29822","omnidock","omnidock","S24","Active","2024-08-16T06:41:45.000Z","https://www.omnidock.com","https://www.ycombinator.com/companies/omnidock"
"29724","Ontra Mobility","ontra-mobility","S24","Active","2024-07-04T01:04:32.000Z","https://www.ontramobility.com","https://www.ycombinator.com/companies/ontra-mobility"
"29751","Opslane","opslane","S24","Active","2024-07-25T16:43:09.000Z","https://opslane.com","https://www.ycombinator.com/companies/opslane"
"29826","Orca Client","orca-client","S24","Active","2024-08-12T22:26:03.000Z","https://orcaclient.com","https://www.ycombinator.com/companies/orca-client"
"29969","OrgOrg","orgorg","S24","Active","2024-08-06T06:49:03.000Z","https://orgorg.com","https://www.ycombinator.com/companies/orgorg"
"29992","Outerport","outerport","S24","Active","2024-07-22T18:42:36.000Z","https://outerport.com","https://www.ycombinator.com/companies/outerport"
"29387","Overeasy","overeasy","S24","Active","2024-08-01T23:41:50.000Z","https://overeasy.sh/","https://www.ycombinator.com/companies/overeasy"
"29964","Overlap","overlap","S24","Active","2024-07-23T20:35:05.000Z","https://www.overlap.ai","https://www.ycombinator.com/companies/overlap"
"29844","Oway","oway","S24","Active","2024-06-05T15:27:33.000Z","https://www.shipoway.com","https://www.ycombinator.com/companies/oway"
"29789","Paasa","paasa","S24","Active","2024-08-17T20:28:14.000Z","https://paasa.com","https://www.ycombinator.com/companies/paasa"
"29786","Palmier","palmier","S24","Active","2024-08-23T21:56:48.000Z","https://www.palmier.io","https://www.ycombinator.com/companies/palmier"
"29721","Panora","panora","S24","Active","2024-05-17T01:05:13.000Z","https://getpanora.com","https://www.ycombinator.com/companies/panora"
"29839","pap!","pap","S24","Active","2024-08-27T23:59:03.000Z","https://joinpap.com/","https://www.ycombinator.com/companies/pap"
"29684","Parahelp","parahelp","S24","Active","2024-07-05T22:51:04.000Z","https://parahelp.com/","https://www.ycombinator.com/companies/parahelp"
"29772","Parley","parley","S24","Active","2024-06-27T19:37:41.000Z","https://parley.so","https://www.ycombinator.com/companies/parley"
"29968","Patched","patched","S24","Active","2024-07-18T00:41:23.000Z","https://patched.codes","https://www.ycombinator.com/companies/patched"
"29983","PathPilot","pathpilot","S24","Active","2024-08-29T00:39:35.000Z","https://www.getpathpilot.com/","https://www.ycombinator.com/companies/pathpilot"
"29755","Pax","pax","S24","Active","2024-07-23T21:36:52.000Z","https://paxai.com/","https://www.ycombinator.com/companies/pax"
"29857","Pharos","pharos","S24","Active","2024-08-03T00:33:42.000Z","https://pharos.health/","https://www.ycombinator.com/companies/pharos"
"29645","Phonely","phonely","S24","Active","2024-05-24T17:41:10.000Z","https://phonely.ai","https://www.ycombinator.com/companies/phonely"
"29769","Pinnacle","pinnacle","S24","Active","2024-09-03T23:34:36.000Z","https://pinnacle.sh/","https://www.ycombinator.com/companies/pinnacle"
"29950","Pipeshift","pipeshift","S24","Active","2024-05-31T23:56:34.000Z","https://pipeshift.com","https://www.ycombinator.com/companies/pipeshift"
"29739","Planbase","planbase","S24","Active","2024-08-13T06:00:37.000Z","https://www.joinplanbase.com/","https://www.ycombinator.com/companies/planbase"
"29701","Plume","plume","S24","Active","2024-08-24T19:22:18.000Z","http://www.plumefinder.com","https://www.ycombinator.com/companies/plume"
"29251","Poka Labs","poka-labs","S24","Active","2024-07-18T15:57:29.000Z","https://www.pokalabs.com/","https://www.ycombinator.com/companies/poka-labs"
"29821","Polymet","polymet","S24","Active","2024-07-01T17:13:21.000Z","https://polymet.ai","https://www.ycombinator.com/companies/polymet"
"29778","Praxos","praxos","S24","Active","2024-08-09T02:24:35.000Z","https://praxos.ai","https://www.ycombinator.com/companies/praxos"
"29608","Pre","pre","S24","Inactive","2024-07-26T15:27:29.000Z","https://buildwithpre.com","https://www.ycombinator.com/companies/pre"
"29780","Presti AI","presti-ai","S24","Active","2024-08-26T19:23:17.000Z","https://www.presti.ai/","https://www.ycombinator.com/companies/presti-ai"
"29607","ProhostAI","prohostai","S24","Active","2024-08-02T06:58:37.000Z","https://www.prohost.ai/","https://www.ycombinator.com/companies/prohostai"
"29725","Promi","promi","S24","Active","2024-07-29T03:35:33.000Z","https://www.trypromi.com/","https://www.ycombinator.com/companies/promi"
"29815","Propaya","propaya","S24","Active","2024-08-01T02:37:22.000Z","https://www.propaya.com","https://www.ycombinator.com/companies/propaya"
"29668","Proxis","proxis","S24","Active","2024-08-30T21:46:26.000Z","https://www.proxis.ai/","https://www.ycombinator.com/companies/proxis"
"29699","Pulse","pulse-3","S24","Active","2024-07-12T21:55:38.000Z","https://www.runpulse.com/","https://www.ycombinator.com/companies/pulse-3"
"29833","Quetzal","quetzal","S24","Active","2024-07-22T08:22:31.000Z","https://getquetzal.com/","https://www.ycombinator.com/companies/quetzal"
"29634","Random Labs","random-labs","S24","Active","2024-09-06T05:16:28.000Z","https://randomlabs.ai","https://www.ycombinator.com/companies/random-labs"
"29834","Rastro","rastro","S24","Active","2024-07-18T06:30:35.000Z","https://rastro.ai","https://www.ycombinator.com/companies/rastro"
"29732","ReactWise","reactwise","S24","Active","2024-05-28T21:27:33.000Z","https://www.reactwise.com/","https://www.ycombinator.com/companies/reactwise"
"29740","Redouble AI","redouble-ai","S24","Active","2024-08-26T19:40:02.000Z","https://redouble.ai/","https://www.ycombinator.com/companies/redouble-ai"
"29788","Refactor","refactor","S24","Active","2024-08-26T04:52:32.000Z","https://refactor.co","https://www.ycombinator.com/companies/refactor"
"29762","Remade","remade","S24","Acquired","2024-07-17T07:28:18.000Z","https://www.remade.ai/?utm_source=YC&utm_medium=YC&utm_campaign=YC_profile&utm_content=YC_profile","https://www.ycombinator.com/companies/remade"
"29837","RentFlow","rentflow","S24","Active","2024-08-03T21:13:56.000Z","https://www.therentflow.com","https://www.ycombinator.com/companies/rentflow"
"29801","Rescript","rescript","S24","Active","2024-09-03T23:40:00.000Z","https://rescript.ai/","https://www.ycombinator.com/companies/rescript"
"29658","RetroFix","retrofix","S24","Active","2024-07-29T22:29:54.000Z","https://www.retrofix.ai/","https://www.ycombinator.com/companies/retrofix"
"29667","Rewbi","rewbi","S24","Active","2024-08-28T19:52:41.000Z","https://www.rewbi.com/","https://www.ycombinator.com/companies/rewbi"
"29793","RiskAngle","riskangle","S24","Inactive","2024-07-24T23:11:43.000Z","https://www.riskangle.com/","https://www.ycombinator.com/companies/riskangle"
"29568","Roger","roger-2","S24","Active","2024-07-12T22:09:02.000Z","https://hireroger.com","https://www.ycombinator.com/companies/roger-2"
"29951","Rowboat Labs","rowboat-labs","S24","Active","2024-08-14T06:04:40.000Z","https://www.rowboatlabs.com","https://www.ycombinator.com/companies/rowboat-labs"
"29682","RunLocal AI","runlocal-ai","S24","Active","2024-08-02T16:58:27.000Z","https://runlocal.ai","https://www.ycombinator.com/companies/runlocal-ai"
"29643","Sage Care","sagecare","S24","Active","2024-08-04T01:24:14.000Z","https://sagecare.ai","https://www.ycombinator.com/companies/sagecare"
"29848","Saldor","saldor","S24","Active","2024-08-06T05:14:15.000Z","https://saldor.com/","https://www.ycombinator.com/companies/saldor"
"29588","Saphira AI","saphira-ai","S24","Active","2024-06-01T18:33:47.000Z","https://saphira.ai","https://www.ycombinator.com/companies/saphira-ai"
"29730","Saturn","saturn","S24","Active","2024-08-22T13:04:50.000Z","https://www.SaturnOS.com","https://www.ycombinator.com/companies/saturn"
"29671","Scape","scape","S24","Active","2024-08-21T20:34:43.000Z","https://scape.app","https://www.ycombinator.com/companies/scape"
"29776","SchemeFlow","schemeflow","S24","Active","2024-05-30T11:05:57.000Z","https://www.schemeflow.com","https://www.ycombinator.com/companies/schemeflow"
"29748","Seals AI","seals-ai","S24","Active","2024-09-07T04:32:29.000Z","https://www.titanio.ai/","https://www.ycombinator.com/companies/seals-ai"
"29784","Sensei","sensei","S24","Active","2024-08-26T07:49:14.000Z","https://senseirobotics.com","https://www.ycombinator.com/companies/sensei"
"29825","Sepal AI","sepal-ai","S24","Acquired","2024-08-06T17:45:51.000Z","https://www.sepalai.com","https://www.ycombinator.com/companies/sepal-ai"
"29745","Sharpe","sharpe","S24","Active","2024-08-02T22:49:10.000Z","https://sharpe.sh","https://www.ycombinator.com/companies/sharpe"
"29661","Silurian","silurian","S24","Active","2024-08-14T00:20:39.000Z","https://silurian.ai/","https://www.ycombinator.com/companies/silurian"
"29978","SimCare","simcare","S24","Active","2024-06-28T04:09:42.000Z","https://simcare.ai","https://www.ycombinator.com/companies/simcare"
"29785","Simple AI","simple-ai","S24","Active","2024-08-13T19:00:08.000Z","https://www.usesimple.ai","https://www.ycombinator.com/companies/simple-ai"
